date,actual,predicted_probability,prediction,close,market_return,signal,strategy_return,benchmark_cumulative,strategy_cumulative
2026-04-23,1,0.34017867,0,708.4500122070312,-0.0038807239498251933,0.0,-0.0,1.787119691766463,1.2178319371063637
2026-04-24,0,0.34349307,0,713.9400024414062,0.007749297960024215,0.0,0.0,1.8009686147481878,1.2178319371063637
2026-04-27,0,0.34322533,0,715.1699829101562,0.0017228064887020444,0.0,0.0,1.8040713351636248,1.2178319371063637
2026-04-28,0,0.3412153,0,711.6900024414062,-0.004865948728146163,0.0,-0.0,1.7952928165448006,1.2178319371063637
2026-04-29,1,0.34379986,0,711.5800170898438,-0.00015454109399481997,0.0,-0.0,1.7950153700288907,1.2178319371063637
2026-04-30,1,0.3464985,0,718.6599731445312,0.009949627427204177,0.0,0.0,1.8128751041867832,1.2178319371063637
2026-05-01,0,0.3496684,0,720.6500244140625,0.0027691138283709726,0.0,0.0,1.8178951617068964,1.2178319371063637
2026-05-04,1,0.34882653,0,718.010009765625,-0.0036633796697419507,0.0,-0.0,1.811235521529777,1.2178319371063637
2026-05-05,1,0.353046,0,723.77001953125,0.008022185884992261,0.0,0.0,1.8257655895649898,1.2178319371063637
2026-05-06,0,0.3526652,0,733.8300170898438,0.013899439445017592,0.0,0.0,1.8511427078179452,1.2178319371063637
2026-05-07,1,0.3510638,0,731.5800170898438,-0.0030661051573263043,0.0,-0.0,1.8454669096145577,1.2178319371063637
2026-05-08,1,0.3519576,0,737.6199951171875,0.008256073001242203,0.0,0.0,1.8607032191417123,1.2178319371063637
2026-05-11,0,0.34813264,0,739.2999877929688,0.002277585595431564,0.0,0.0,1.8649411299910026,1.2178319371063637
2026-05-12,1,0.34291357,0,738.1799926757812,-0.0015149399914519135,0.0,-0.0,1.8621158560914757,1.2178319371063637
2026-05-13,1,0.34359467,0,742.3099975585938,0.005594848036780231,0.0,0.0,1.8725341113331864,1.2178319371063637
2026-05-14,0,0.34142426,0,748.1699829101562,0.007894256268722755,0.0,0.0,1.8873163754799755,1.2178319371063637
2026-05-15,0,0.3385137,0,739.1699829101562,-0.012029351892724582,0.0,-0.0,1.8646131826664254,1.2178319371063637
2026-05-18,0,0.34563273,0,738.6500244140625,-0.0007034356211904624,0.0,-0.0,1.8633015473339964,1.2178319371063637
2026-05-19,1,0.35040542,0,733.72998046875,-0.006660859382243145,0.0,-0.0,1.8508903577404887,1.2178319371063637
2026-05-20,0,0.35816708,0,741.25,0.010249028568310337,0.0,0.0,1.8698601858937811,1.2178319371063637
2026-05-21,1,0.36287224,0,742.719970703125,0.0019830970699832307,0.0,0.0,1.8735683001497054,1.2178319371063637
2026-05-22,1,0.36550656,0,745.6400146484375,0.00393155436839554,0.0,0.0,1.8809343357846464,1.2178319371063637
2026-05-26,0,0.36315173,0,750.5900268554688,0.0066386085909901915,0.0,0.0,1.8934211226252748,1.2178319371063637
2026-05-27,1,0.3608891,0,750.4600219726562,-0.0001732035840619206,0.0,-0.0,1.8930931753006977,1.2178319371063637
2026-05-28,1,0.36056808,0,754.5999755859375,0.0055165545026623075,0.0,0.0,1.903536526980862,1.2178319371063637
2026-05-29,1,0.35794887,0,756.47998046875,0.002491392716190699,0.0,0.0,1.908278984019185,1.2178319371063637
2026-06-01,0,0.35625303,0,758.5399780273438,0.00272313559086812,0.0,0.0,1.9134754864378734,1.2178319371063637
2026-06-02,0,0.3543892,0,759.5700073242188,0.0013579103629497435,0.0,0.0,1.9160738146301577,1.2178319371063637
2026-06-03,1,0.35129032,0,754.239990234375,-0.007017150543661033,0.0,-0.0,1.9026284362201311,1.2178319371063637
2026-06-04,0,0.35710672,0,757.0900268554688,0.003778686701839007,0.0,0.0,1.9098178729906168,1.2178319371063637
2026-06-05,1,0.36157066,0,737.5499877929688,-0.0258093996346227,0.0,-0.0,1.8605266202772568,1.2178319371063637
2026-06-08,0,0.3884523,0,739.219970703125,0.0022642301373410056,0.0,0.0,1.8647392807222138,1.2178319371063637
2026-06-09,0,0.40047187,0,737.0499877929688,-0.002935503633772485,0.0,-0.0,1.8592653317876155,1.2178319371063637
2026-06-10,1,0.418142,0,725.4299926757812,-0.015765545498457323,0.0,-0.0,1.8299529996056136,1.2178319371063637
2026-06-11,1,0.4378384,0,737.760009765625,0.016996839411566045,0.0,0.0,1.8610564168706238,1.2178319371063637
